"Zone","District","PC_Num","PC_Name","AC_Num","AC_Name","Total_Electors","Urban","Rural","Hindu","Islam","Other_Rel","Gen_OBC","SC","ST","Largest_Caste_Name","Largest_Caste","Second_Caste_Name","Second Largest Caste","Third_Caste_Name","Third_Caste","Fourth_Caste_Name","Fourth_Caste","Fifth_Caste_Name","Fifth_Caste","Sum_5_Caste","Winner_LS19","Party_LS19","Caste_LS19","Runner_LS19","Runner_Party_LS19","Runner_Caste_LS19","Margin_LS19","BJP_LS19","INC_LS19","SP_LS19","BSP_LS19","Other_LS19","Winner_AE17","Party_AE17","Caste_AE17","Runner_AE17","Runner_Party_AE17","Runner_Caste_AE17","Margin_AE17","BJP_AE17","INC_AE17","SP_AE17","BSP_AE17","Other_AE17","Winner_LS14","Party_LS14","Caste_LS14","Runner_LS14","Runner_Party_LS14","Runner_Caste_LS14","Margin_LS14","BJP_LS14","INC_LS14","SP_LS14","BSP_LS14","Other_LS14","Winner_AE12","Party_AE12","Caste_AE12","Runner_AE12","Runner_Party_AE12","Runner_Caste_AE12","Margin_AE12","BJP_AE12","INC_AE12","SP_AE12","BSP_AE12","Other_AE12","Ahirwar","Baghel","Baniya","Bhumihar","Bind","Brahmin","Bunkar","Chamar","Chaudhary","Diwakar","Dohre","Dom","Gond","Goswami","Gujjar","Gurjar","Jat","Jatav","Kadakvanshi","Kashyap","Katheria","Kayastha","Kharwar","Khatik","Kisan","Koli","Kori","Kurmi","Kushwaha","Lodhi","Lodhi Rajput","Maurya","Muslim","Nishad","Other","Pal","Pandit","Pasi","Paswan","Patel","Punjabi","Raidas","Rajbhar","Rawat","Saharaiya","Saini","Sainthwar","Sankhwar","Shakya","Sindhi","Teli","Thakur","Tharu","Tyagi","Vaishya","Vanwasi","Yadav","BJP_AE12_can","SP_AE12_can","BSP_AE12_can","INC_AE12_can","BJP_AE17_can","SP_AE17_can","BSP_AE17_can","INC_AE17_can","BJP_LS14_can","SP_LS14_can","BSP_LS14_can","INC_LS14_can","BJP_LS19_can","SP_LS19_can","BSP_LS19_can","INC_LS19_can"
"Kanpur Bundelkhand","Fatehpur",49,"Fatehpur",241,"Ayah Shah",268415,0.186259004,0.813740996,0.864141755,0.133256146,0.00260209899999997,0.757388033,0.242558254,5.37e-05,"Brahmin",0.1796,"Thakur",0.1198,"Nishad",0.0798,"Raidas",0.0719,"Baniya",0.0599,0.510978044,"NIRANJAN JYOTI","BJP",NA,"SUKHDEV PRASAD VERMA","BSP",NA,0.239,0.5773,0.0525,0,0.3383,0.0319,"VIKAS GUPTA","BJP",NA,"AYODHYA PRASAD","SP",NA,0.3443,0.538,0,0.1937,0.1813,0.087,"NIRANJAN JYOTI","BJP",NA,"AFZAL SIDDIQUI","BSP",NA,0.2019,0.5012,0.0255,0.1366,0.2993,0.0374,"Ayodhya Prasad Pal","BSP",NA,"Anand Prakash Lodhi","SP",NA,0.076,0.112,0.219,0.262,0.338,0.069,0,0,0.0599,0,0,0.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0.018,0,0.0279,0,0.0399,0.0559,0.0798,0,0.0479,0,0,0.0599,0,0,0.0719,0,0,0,0,0,0,0,0,0,0.1198,0,0,0,0,0.0519,"Hira Lal Nishad","Anand Prakash Lodhi","Ayodhya Prasad Pal","Surendra Singh Gautam","Vikas Gupta","Ayodhya Prasad","Rambahadur","","Niranjan Jyoti","Rakesh Sachan","Afzal Siddiqui","Usha Maurya","Niranjan Jyoti","","Sukhdev Prasad Verma","Rakesh Sachan"
"Kanpur Bundelkhand","Fatehpur",49,"Fatehpur",242,"Husainganj",294112,0.107974565,0.892025435,0.854014505,0.142854942,0.00313055299999998,0.735577368,0.264386679,3.6e-05,"Jatav",0.1797,"Muslim",0.1634,"Yadav",0.1307,"Brahmin",0.0719,"Maurya",0.0654,0.611111111,"NIRANJAN JYOTI","BJP",NA,"SUKHDEV PRASAD VERMA","BSP",NA,0.0408,0.464,0.0795,0,0.4232,0.0333,"RANVENDRA PRATAP SINGH URF DHUNNI BHAIYA","BJP",NA,"USHA MAURYA","INC",NA,0.1058,0.419,0.3131,0,0.1959,0.072,"NIRANJAN JYOTI","BJP",NA,"AFZAL SIDDIQUI","BSP",NA,0.0491,0.349,0.1027,0.214,0.2999,0.0344,"Mo. Asif","BSP",NA,"Usha Devi Alias Anila Maurya","INC",NA,0.017,0.225,0.244,0.184,0.261,0.086,0,0,0.049,0,0,0.0719,0,0,0,0,0,0,0,0,0,0,0,0.1797,0,0,0,0,0,0,0,0,0,0.0392,0,0.049,0,0.0654,0.1634,0.049,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588,0,0,0,0,0.1307,"Ranvendra Pratap Singh Alias Dhunni Bhaiya","Rafey Rana","Mo. Asif","Usha Devi Alias Anila Maurya","Ranvendra Pratap Singh Urf Dhunni Bhaiya","","Mo. Asif","Usha Maurya","Niranjan Jyoti","Rakesh Sachan","Afzal Siddiqui","Usha Maurya","Niranjan Jyoti","","Sukhdev Prasad Verma","Rakesh Sachan"
"Kanpur Bundelkhand","Fatehpur",49,"Fatehpur",243,"Khaga",331060,0.069262177,0.930737823,0.84900625,0.147598881,0.00339486899999997,0.72479129,0.275182099,2.66e-05,"Kurmi",0.1159,"Muslim",0.0993,"Muslim",0.0993,"Brahmin",0.0828,"Brahmin",0.0828,0.48013245,"NIRANJAN JYOTI","BJP",NA,"SUKHDEV PRASAD VERMA","BSP",NA,0.2141,0.5547,0.0711,0,0.3406,0.0336,"KRISHNA PASWAN","BJP",NA,"OM PRAKASH GIHAR","INC",NA,0.3058,0.5145,0.2087,0,0.2078,0.069,"NIRANJAN JYOTI","BJP",NA,"AFZAL SIDDIQUI","BSP",NA,0.1017,0.4226,0.0477,0.1682,0.3209,0.0406,"Krishna Paswan","BJP",NA,"Murli Dhar","BSP",NA,0.108,0.337,0.047,0.119,0.229,0.268,0,0,0.043,0,0,0.0828,0,0.0828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232,0.1159,0,0.0662,0,0.0232,0.0993,0.0828,0,0.0199,0,0,0.0993,0,0,0,0,0,0,0,0,0,0,0,0,0.0464,0,0,0,0,0.0497,"Krishna Paswan","Ram Sajiwan Nirmal","Murli Dhar","Alok Kaithal","Krishna Paswan","","Sunil Kumar","Om Prakash Gihar","Niranjan Jyoti","Rakesh Sachan","Afzal Siddiqui","Usha Maurya","Niranjan Jyoti","","Sukhdev Prasad Verma","Rakesh Sachan"
"Kashi","Pratapgarh",39,"Pratapgarh",244,"Rampur Khas",317414,0.002509105,0.997490895,0.868119504,0.125442425,0.00643807099999993,0.7639955,0.235699512,0.000304988,"Kurmi",0.266,"Pasi",0.1829,"Thakur",0.1463,"Muslim",0.0997,"Brahmin",0.0906,0.785460168,"SANGAM LAL GUPTA","BJP",NA,"RAJKUMARI RATNA SINGH","INC",NA,0.208,0.4897,0.2817,0,0.1614,0.0672,"ARADHANA MISHRA MONA","INC",NA,"NAGESH PRATAP SINGH URF CHHOTE SARKAR","BJP",NA,0.1,0.3774,0.4774,0,0.0465,0.0987,"RAJKUMARI RATNA SINGH","INC",NA,"KUWAR HARIVANSH SINGH","AD",NA,0.3231,0,0.54,0.0543,0.1254,0.2803,"Pramod Kumar","INC",NA,"Hiramani Patel","BSP",NA,0.209,0.013,0.494,0.13,0.285,0.078,0,0,0,0,0.0073,0.0906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.266,0,0,0,0.0233,0.0997,0,0,0.007,0,0.1829,0,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.1463,0,0,0,0.0086,0.0598,"Doodhanath","Syed Ahtesham Ahamad","Hiramani Patel","Pramod Kumar","Nagesh Pratap Singh Urf Chhote Sarkar","","Ashok Singh","Aradhana Mishra 'mona'","","Pramod Kumar Singh Patel","Asif Nizamuddin Siddique","Rajkumari Ratna Singh","Sangam Lal Gupta","","Ashok Tripathi","Rajkumari Ratna Singh"
"Kashi","Pratapgarh",50,"Kaushambi (SC)",245,"Babaganj (SC)",311817,0.038982138,0.961017862,0.887869369,0.107318994,0.00481163699999998,0.731851714,0.268055038,9.32e-05,"Yadav",0.1902,"Thakur",0.14,"Brahmin",0.13,"Jatav",0.11,"Kurmi",0.1,0.670100925,"SHAILENDRA KUMAR PASI","JDL",NA,"VINOD KUMAR SONKAR","BJP",NA,0.0216,0.3109,0.0147,0.2427,0,0.4317,"VINOD KUMAR","IND",NA,"PAWAN KUMAR","BJP",NA,0.2212,0.3013,0,0,0.1024,0.5963,"SHAILENDRA KUMAR","SP",NA,"VINOD KUMAR SONKAR","BJP",NA,0.1591,0.3045,0.0425,0.4636,0.1435,0.0459,"Vinod Kumar","Independent",NA,"Mahendra Kumar","BSP",NA,0.299,0.018,0.184,0,0.194,0.604,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0.01,0,0,0,0,0,0.1,0.03,0,0,0,0.07,0,0.07,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.01,0,0.1902,"Lallu Prasad","","Mahendra Kumar","Suresh Bharti","Pawan Kumar","","Daya Ram","","Vinod Kumar Sonkar","Shailendra Kumar","Suresh Pasi","Mahendra Kumar","Vinod Kumar Sonkar","Indrajeet Saroj","","Girish Pasi"
"Kashi","Pratapgarh",50,"Kaushambi (SC)",246,"Kunda",349704,0.046806425,0.953193575,0.89210712,0.103432293,0.00446058699999996,0.724957137,0.274995693,4.72e-05,"Muslim",0.1816,"Yadav",0.1514,"Brahmin",0.1413,"Thakur",0.1312,"Kurmi",0.1211,0.726534392,"SHAILENDRA KUMAR PASI","JDL",NA,"INDRAJEET SAROJ","SP",NA,0.1972,0.2317,0.0098,0.2371,0,0.5214,"RAGHURAJ PRATAP SINGH","IND",NA,"JANKI SHARAN","BJP",NA,0.5156,0.1639,0,0,0.0859,0.7502,"SHAILENDRA KUMAR","SP",NA,"VINOD KUMAR SONKAR","BJP",NA,0.3155,0.2595,0.0287,0.575,0.1027,0.0341,"Raghuraj Pratap Singh","Independent",NA,"Shiv Prakash Mishra Senani","BSP",NA,0.539,0.021,0.087,0,0.141,0.751,0,0,0,0,0,0.1413,0,0,0,0,0,0,0,0,0,0,0,0.0706,0,0,0,0.001,0,0,0,0,0,0.1211,0.0101,0,0,0,0.1816,0,0.0757,0,0,0.0505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1312,0,0,0.0202,0,0.1514,"Tribhuvan","","Shiv Prakash Mishra Senani","Ram Shankar","Janki Sharan","","Parvez Akhtar","","Vinod Kumar Sonkar","Shailendra Kumar","Suresh Pasi","Mahendra Kumar","Vinod Kumar Sonkar","Indrajeet Saroj","","Girish Pasi"
"Kashi","Pratapgarh",39,"Pratapgarh",247,"Vishwanathganj",383948,0.134123665,0.865876335,0.827862135,0.159834559,0.012303306,0.810820147,0.188674565,0.000505288,"Kurmi",0.2162,"Thakur",0.173,"Muslim",0.1297,"Jatav",0.1243,"Brahmin",0.1189,0.762167508,"SANGAM LAL GUPTA","BJP",NA,"ASHOK TRIPATHI","BSP",NA,0.2111,0.5227,0.0403,0,0.3117,0.1253,"RAKESH KUMAR VERMA ALIAS DR.R.K.VERMA","ADAL",NA,"SANJAY PANDEY","INC",NA,0.1188,0,0.2977,0,0.1723,0.53,"KUWAR HARIVANSH SINGH","AD",NA,"ASIF NIZAMUDDIN SIDDIQUE","BSP",NA,0.2436,0,0.0894,0.1325,0.2438,0.5343,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.1189,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0,0.0108,0,0,0,0,0,0.2162,0,0,0,0,0.1297,0,0.0324,0,0,0.0432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,0.0216,0,0.0757,"Sushil Kumar Singh","Raja Ram","Sindhuja Mishra Senani","Anil Pratap Singh","","","Premanand Tripathi","Sanjay Pandey","","Pramod Kumar Singh Patel","Asif Nizamuddin Siddique","Rajkumari Ratna Singh","Sangam Lal Gupta","","Ashok Tripathi","Rajkumari Ratna Singh"
"Kashi","Pratapgarh",39,"Pratapgarh",248,"Pratapgarh",337730,0.12591727,0.87408273,0.825382222,0.163149285,0.0114684929999999,0.816494262,0.183089999,0.000415739,"Thakur",0.1694,"Kurmi",0.1664,"Pasi",0.1634,"Brahmin",0.1044,"Muslim",0.0968,0.700347905,"SANGAM LAL GUPTA","BJP",NA,"ASHOK TRIPATHI","BSP",NA,0.1199,0.5028,0.0378,0,0.383,0.0764,"SANGAM LAL GUPTA","ADAL",NA,"NAGENDRA SINGH &QUOT; MUNNA YADAV&QUOT;","SP",NA,0.1866,0,0,0.2499,0.2255,0.5246,"KUWAR HARIVANSH SINGH","AD",NA,"ASIF NIZAMUDDIN SIDDIQUE","BSP",NA,0.2433,0,0.0705,0.0922,0.2724,0.5649,"Nagendra Singh #munna Yadav#","SP",NA,"Sanjay","BSP",NA,0.045,0.152,0.046,0.26,0.215,0.327,0,0,0,0,0,0.1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082,0,0,0,0,0,0.1664,0,0,0,0.0605,0.0968,0,0,0.0348,0,0.1634,0,0,0,0,0,0,0,0,0,0,0,0.0136,0.0197,0.1694,0,0,0,6e-04,0.0787,"Hari Pratap Singh","Nagendra Singh #munna Yadav#","Sanjay","Shyam Kishor","","Nagendra Singh "" Munna Yadav""","Ashok Tripathi","","","Pramod Kumar Singh Patel","Asif Nizamuddin Siddique","Rajkumari Ratna Singh","Sangam Lal Gupta","","Ashok Tripathi","Rajkumari Ratna Singh"
"Kashi","Pratapgarh",39,"Pratapgarh",249,"Patti",347849,0.017155341,0.982844659,0.85433005,0.140232623,0.0054373270000001,0.79203387,0.207828396,0.000137734,"Kurmi",0.2146,"Brahmin",0.1561,"Thakur",0.1268,"Chamar",0.117,"Muslim",0.0929,0.707403552,"ASHOK TRIPATHI","BSP",NA,"SANGAM LAL GUPTA","BJP",NA,0.0166,0.4317,0.0624,0,0.4483,0.0576,"RAJENDRA PRATAP SINGH ALIAS MOTI","BJP",NA,"RAM SINGH","SP",NA,0.0071,0.3608,0,0.3537,0.2233,0.0622,"KUWAR HARIVANSH SINGH","AD",NA,"ASIF NIZAMUDDIN SIDDIQUE","BSP",NA,0.1922,0,0.0707,0.1879,0.2522,0.4892,"Ram Singh","SP",NA,"Rajendra Pratap Singh Urf Moti Singh","BJP",NA,0.001,0.322,0.015,0.323,0.275,0.065,0,0,0,0,0,0.1561,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0,0,0,0,0.2146,0,0,0,0,0.0929,0,0.0488,0,0,0.0293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0,0,0.0293,0,0.0683,"Rajendra Pratap Singh Urf Moti Singh","Ram Singh","Archana Devi","Ajeet Pratap Singh","Rajendra Pratap Singh Alias Moti","Ram Singh","Kunwar Shakti Singh","","","Pramod Kumar Singh Patel","Asif Nizamuddin Siddique","Rajkumari Ratna Singh","Sangam Lal Gupta","","Ashok Tripathi","Rajkumari Ratna Singh"
"Kashi","Pratapgarh",39,"Pratapgarh",250,"Raniganj",321818,0.000821245,0.999178755,0.797717876,0.191807725,0.010474399,0.815341802,0.184592498,6.57e-05,"Brahmin",0.2442,"Muslim",0.1821,"Yadav",0.1116,"Jatav",0.0874,"Pasi",0.0741,0.699459711,"SANGAM LAL GUPTA","BJP",NA,"ASHOK TRIPATHI","BSP",NA,0.0366,0.4724,0.0305,0,0.4358,0.0613,"ABHAY KUMAR ALIAS DHIRAJ OJHA","BJP",NA,"SHAKEEL AHMAD KHAN","BSP",NA,0.0508,0.3783,0,0.2134,0.3275,0.0808,"KUWAR HARIVANSH SINGH","AD",NA,"ASIF NIZAMUDDIN SIDDIQUE","BSP",NA,0.1651,0,0.0466,0.2059,0.2706,0.4769,"Pro. Shivakant Ojha","SP",NA,"Mansha Ahmad","BSP",NA,0.078,0.104,0.021,0.39,0.312,0.173,0,0,0,0,0.022,0.2442,0,0,0,0,0,0,0,0.0075,0,0,0,0.0874,0,0,0,0,0,0,0,0,0,0.0639,0,0,0,0.0265,0.1821,0,0.0105,0.033,0,0.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688,0,0,0,0,0.1116,"Lakshmi Narayan Pandey #guru Jee#","Pro. Shivakant Ojha","Mansha Ahmad","Rampal","Abhay Kumar Alias Dhiraj Ojha","Prof.Shivakant Ojha","Shakeel Ahmad Khan","","","Pramod Kumar Singh Patel","Asif Nizamuddin Siddique","Rajkumari Ratna Singh","Sangam Lal Gupta","","Ashok Tripathi","Rajkumari Ratna Singh"
"Kashi","Kaushambi",50,"Kaushambi (SC)",251,"Sirathu",362114,0.060894174,0.939105826,0.841905509,0.153885449,0.00420904199999994,0.674979217,0.324828492,0.000192291,"Pasi",0.1747,"Brahmin",0.1645,"Jatav",0.1028,"Jatav",0.1028,"Kurmi",0.0822,0.626991357,"VINOD KUMAR SONKAR","BJP",NA,"INDRAJEET SAROJ","SP",NA,0.0689,0.4861,0.0148,0.4172,0,0.0819,"SHEETLA PRASAD","BJP",NA,"VACHASPATI","SP",NA,0.1336,0.4007,0,0.2672,0.2232,0.1089,"VINOD KUMAR SONKAR","BJP",NA,"SURESH PASI","BSP",NA,0.1374,0.4007,0.0273,0.2596,0.2633,0.0491,"Keshav Prasad","BJP",NA,"Anand Mohan","BSP",NA,0.052,0.303,0.109,0.169,0.251,0.168,0,0,0,0,0,0.1645,0,0,0,0,0,0,0,0,0,0,0,0.1028,0,0,0,0.0103,0,0,0,0,0,0.0822,0.0051,0,0,0,0.1028,0,0.072,0,0,0.1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822,0,0,0.0031,0,0.0514,"Keshav Prasad","Kailash Chandra Kesarwani","Anand Mohan","Mohd Farid Khan","Sheetla Prasad","Vachaspati","Saeedurrab","","Vinod Kumar Sonkar","Shailendra Kumar","Suresh Pasi","Mahendra Kumar","Vinod Kumar Sonkar","Indrajeet Saroj","","Girish Pasi"
"Kashi","Kaushambi",50,"Kaushambi (SC)",252,"Manjhanpur (SC)",388697,0.058437318,0.941562682,0.878300541,0.118528456,0.00317100300000006,0.636473816,0.363428588,9.76e-05,"Pasi",0.22,"Brahmin",0.17,"Jatav",0.1,"Jatav",0.1,"Kurmi",0.09,0.680097034,"INDRAJEET SAROJ","SP",NA,"VINOD KUMAR SONKAR","BJP",NA,0.0091,0.4493,0.0161,0.4584,0,0.0762,"LAL BAHADUR","BJP",NA,"INDRAJEET SAROJ","BSP",NA,0.0186,0.415,0,0.1508,0.3964,0.0378,"VINOD KUMAR SONKAR","BJP",NA,"SURESH PASI","BSP",NA,0.0618,0.4058,0.0389,0.1585,0.344,0.0528,"Indrajeet Saroj","BSP",NA,"Shiv Mohan Chaudhary","SP",NA,0.02,0.018,0.077,0.416,0.436,0.053,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0.09,0.02,0,0,0,0.1,0,0.07,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.02,0,0.08,"Suresh Chandra","Shiv Mohan Chaudhary","Indrajeet Saroj","Mahendra Kumar","Lal Bahadur","Hemant Kumar Tunnu","Indrajeet Saroj","","Vinod Kumar Sonkar","Shailendra Kumar","Suresh Pasi","Mahendra Kumar","Vinod Kumar Sonkar","Indrajeet Saroj","","Girish Pasi"
"Kashi","Kaushambi",50,"Kaushambi (SC)",253,"Chail",374788,0.596407751,0.403592249,0.797229839,0.187783906,0.0149862549999999,0.769831568,0.228852786,0.001315646,"Muslim",0.1705,"Brahmin",0.1503,"Kurmi",0.1004,"Kurmi",0.1004,"Jatav",0.1003,0.621760567,"VINOD KUMAR SONKAR","BJP",NA,"INDRAJEET SAROJ","SP",NA,0.0873,0.491,0.0298,0.4038,0,0.0754,"SANJAY KUMAR","BJP",NA,"TALAT AZIM","INC",NA,0.1973,0.4215,0.2242,0,0.2153,0.139,"VINOD KUMAR SONKAR","BJP",NA,"SURESH PASI","BSP",NA,0.2241,0.4619,0.0413,0.2106,0.2378,0.0484,"Mohd Ashif Jafri","BSP",NA,"Chandra Bali","SP",NA,0.008,0.025,0.081,0.299,0.307,0.288,0,0,0,0,0,0.1503,0,0,0,0,0,0,0,0,0,0,0,0.1003,0,0,0,0.0099,0,0,0,0,0,0.1004,0.0099,0,0,0,0.1705,0,0.041,0,0,0.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004,0,0,0.0572,0,0.0903,"Jai Chandra","Chandra Bali","Mohd Ashif Jafri","Vijai Prakash","Sanjay Kumar","","Mohd  Asif Jafri","Talat Azim","Vinod Kumar Sonkar","Shailendra Kumar","Suresh Pasi","Mahendra Kumar","Vinod Kumar Sonkar","Indrajeet Saroj","","Girish Pasi"
"Kashi","Allahabad",51,"Phulpur",254,"Phaphamau",363308,0.109205859,0.890794141,0.840218792,0.154303027,0.00547818099999997,0.760585327,0.239130982,0.000283692,"Muslim",0.1747,"Patel",0.1696,"Yadav",0.1397,"Jatav",0.1096,"Brahmin",0.1048,0.698460334,"Keshari Devi Patel","BJP",NA,"Pandhari Yadav","SP",NA,0.1321,0.5424,0.0197,0.4103,0,0.0276,"VIKRAMAJEET MAURYA","BJP",NA,"ANSAR AHMAD","SP",NA,0.1266,0.4055,0,0.2789,0.2532,0.0624,"KESHAV PRASAD MAURYA","BJP",NA,"KAPIL MUNI KARWARIYA","BSP",NA,0.27,0.4968,0.0319,0.2083,0.2268,0.0362,"Ansar Ahmad","SP",NA,"Guru Prasad Maurya","BSP",NA,0.03,0.096,0.031,0.292,0.262,0.319,0,0,0,0,0,0.1048,0,0,0,0,0,0,0,0,0,0,0,0.1096,0,0,0,0.075,0,0,0,0,0,0,0.0228,0,0,0.0376,0.1747,0,0,0,0,0.0932,0,0.1696,0,0,0,0,0,0,0,0,0,0,0,0.0729,0,0,0,0,0.1397,"Prabha Shankar Pandey","Ansar Ahmad","Guru Prasad Maurya","Shekhar Bahuguna","Vikramajeet","Ansar Ahamad","Manoj","","Keshav Prasad Maurya","Dharam Raj Singh Patel","Kapil Muni Karwariya","Mohd. Kaif","Keshari Devi Patel","Pandhari Yadav","","Pankaj Patel"
"Kashi","Allahabad",51,"Phulpur",255,"Soraon (SC)",374569,0.074983206,0.925016794,0.859053696,0.137072405,0.00387389900000001,0.762685713,0.237126763,0.000187523,"Patel",0.1916,"Yadav",0.1788,"Jatav",0.1528,"Brahmin",0.1238,"Other",0.1165,0.763470354,"Keshari Devi Patel","BJP",NA,"Pandhari Yadav","SP",NA,0.0867,0.5215,0.0172,0.4348,0,0.0265,"DR.JAMUNA PRASAD SAROJ","ADAL",NA,"GEETA PASI","BSP",NA,0.0834,0.0307,0.004,0.2555,0.2825,0.4273,"KESHAV PRASAD MAURYA","BJP",NA,"DHARAM RAJ SINGH PATEL","SP",NA,0.2618,0.4914,0.0306,0.2296,0.2142,0.0342,"Satyaveer Munna","SP",NA,"Babu Lal #bhawara#","BSP",NA,0.072,0.033,0.119,0.329,0.257,0.262,0,0,0,0.0041,0,0.1238,0,0,0,0,0,0.0034,0,0,0,0,0,0.1528,0,0.0023,0,0.0587,0,0,0,0,0,0,0.0041,0,0,0.0676,0,0,0.1165,0,0,0,0,0.1916,0,0,0,0,0,0,0,0,0,0,0,0.0963,0,0,0,0,0.1788,"Nirmla Paswan","Satyaveer Munna","Babu Lal #bhawara#","Ajay Kumar Pasi","Surendra Kumar","Satyaveer","Geeta Devi","Javahar Lal Divakar","Keshav Prasad Maurya","Dharam Raj Singh Patel","Kapil Muni Karwariya","Mohd. Kaif","Keshari Devi Patel","Pandhari Yadav","","Pankaj Patel"
"Kashi","Allahabad",51,"Phulpur",256,"Phulpur",395264,0.076935012,0.923064988,0.866721832,0.129835849,0.00344231899999992,0.765742302,0.234075652,0.000182046,"Patel",0.1682,"Yadav",0.1261,"Kayastha",0.1241,"Kayastha",0.1241,"Jatav",0.1202,0.662768893,"Keshari Devi Patel","BJP",NA,"Pandhari Yadav","SP",NA,0.0485,0.505,0.0168,0.4565,0,0.0217,"PRAVEEN PATEL","BJP",NA,"MANSOOR ALAM","SP",NA,0.1188,0.4194,0,0.3005,0.2252,0.0549,"KESHAV PRASAD MAURYA","BJP",NA,"DHARAM RAJ SINGH PATEL","SP",NA,0.2375,0.4959,0.0302,0.2584,0.1826,0.0329,"Sayeed Ahamad","SP",NA,"Praveen Patel","BSP",NA,0.042,0.064,0.034,0.387,0.345,0.17,0,0,0,0,0,0.0736,0,0,0,0,0,0.0019,0,0,0,0,0,0.1202,0,0,0,0.1241,0,0,0,0,0,0.0303,0,0,0,0.0359,0.0717,0,0.1241,0,0,0,0,0.1682,0,0,0,0,0,0,0,0,0,0,0.0099,0.1051,0,0,0.0063,0,0.1261,"Jokhu Lal Yadav Urf Yadunandan","Sayeed Ahamad","Praveen Patel","Mashooque Khan","Praveen Kumar Singh","Mansoor Alam","Mohammed Masroor Shaikh","","Keshav Prasad Maurya","Dharam Raj Singh Patel","Kapil Muni Karwariya","Mohd. Kaif","Keshari Devi Patel","Pandhari Yadav","","Pankaj Patel"
"Kashi","Allahabad",78,"Bhadohi",257,"Pratappur",389058,0.031311031,0.968688969,0.868911216,0.124063142,0.00702564199999989,0.781295178,0.218360831,0.00034399,"Yadav",0.2432,"Jatav",0.2162,"Kushwaha",0.1892,"Brahmin",0.1351,"Brahmin",0.1351,0.918918918,"RANGNATH MISHRA","BSP",NA,"RAMESH CHAND","BJP",NA,0.0028,0.4701,0.0259,0,0.4728,0.0312,"MOHD. MUJTABA SIDDQUI","BSP",NA,"KARAN SINGH","ADAL",NA,0.0128,0,0,0.2487,0.3217,0.4296,"VIRENDRA SINGH","BJP",NA,"SEEMA MISHRA","SP",NA,0.1784,0.4539,0.0203,0.2755,0.2057,0.0446,"Vijma Yadav","SP",NA,"Mohd.Mujtaba Siddiqi","BSP",NA,0.07,0.024,0.136,0.342,0.272,0.226,0,0,0,0,0,0.1351,0,0,0,0,0,0,0,0,0,0,0,0.2162,0,0,0,0,0,0,0,0,0,0,0.1892,0,0,0,0.1351,0,0,0,0,0,0,0.0811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2432,"Rang Bahadur Patel","Vijma Yadav","Mohd.Mujtaba Siddiqi","Shyam Surat Upadhyay","","Vijama Yadav","Mohd Mujtaba Siddqui","","Virendra Singh","Seema Mishra","Rakesh Dhar Tripathi","Sartaj Imam","Ramesh Chand","","Rangnath Mishra","Ramakant"
